dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
Near Duplicate,S08,Sawing.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.4055901737113764,0.6385294487908088,0.4055901737113764,23.979057591610054,15.822167522274192,166,37.43282334725083
Near Duplicate,S08,Sawing.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.5395143493682931,0.8722606533224799,0.5395143493682931,35.968586387415904,19.080825351794175,165,53.05481799825465
Near Duplicate,S08,Sawing.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.6842590386062015,1.2041733399228507,0.6842590386062015,29.973821989561237,23.77539751057238,158,45.26696200572972
Near Duplicate,S08,Sawing.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.5359415584819032,2.895904820279399,1.5359415584819032,98.91353709617148,40.314570719956386,157,136.5569402133809
Near Duplicate,S08,Sawing.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.4099986442816529,0.6832357183771994,0.4099986442816529,23.979039301275733,15.551719894219342,160,37.433735697342094
Near Duplicate,S08,Sawing.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.5485170311340684,0.9333783221459898,0.5485170311340684,35.96855895185049,18.427295708695755,153,53.05668294740254
Near Duplicate,S08,Sawing.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.6519949457346786,1.2421733310204655,0.6519949457346786,29.97379912659806,23.60451532334385,140,45.268309060587065
Near Duplicate,S08,Sawing.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.5068078292354177,2.8444532594970564,1.5068078292354177,98.91338576616833,40.39996160357712,145,136.5827166677666
Near Duplicate,S08,Sawing.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.40110288093531343,0.6741534170393866,0.40110288093531343,23.979002624657674,15.334137980839275,161,37.43556531322373
Near Duplicate,S08,Sawing.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.536441905436618,0.9182169007106181,0.536441905436618,35.96850393686404,18.476917369366046,152,53.060423011942476
Near Duplicate,S08,Sawing.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.6621212109661144,1.2259084624216747,0.6621212109661144,29.97375328089259,23.37842859353645,154,45.271010470696275
Near Duplicate,S09,Slicing.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.7731116484691452,3.462576007053639,1.7731116484691452,98.93742112418806,53.026025494083136,224,132.60275677094398
Near Duplicate,S09,Slicing.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.31386467685812885,0.5361910470327935,0.31386467685812885,23.98482932995459,14.394356905555108,224,37.14700122338306
Near Duplicate,S09,Slicing.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.4613304926543561,0.7764332327888367,0.4613304926543561,35.977243994912286,18.206854943348485,244,52.47248636704547
