dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
G-AI-HMS,S01,task_3.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.31966547330846484,0.3458235661641739,0.31966547330846484,35.83255813965326,24.805976680480107,36,64.1329085595909
G-AI-HMS,S01,task_3.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.33443409636367094,0.33960575629465434,0.33443409636367094,29.8604651162693,20.786632442168738,23,53.02796411884962
G-AI-HMS,S01,task_1.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.1353879309939403,1.0044473487359113,1.1353879309939403,98.9036964811615,90.47498944228612,248,138.25344029240244
G-AI-HMS,S01,task_1.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.266166162281529,0.22917611756830095,0.266166162281529,23.97665369651481,29.496646836412115,232,37.553094243322434
G-AI-HMS,S01,task_1.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.36936573804210965,0.3242084026151881,0.36936573804210965,35.964980544837154,39.73926597772335,241,53.3010036690621
G-AI-HMS,S01,task_1.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.4335396753211244,0.3656566744236365,0.4335396753211244,29.97081712061024,34.56433039292551,228,45.444659807010574
G-AI-HMS,S01,task_1.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.1818100283093642,1.2041276021333205,1.1818100283093642,98.90360271031804,79.97946828858512,223,138.26980292573018
G-AI-HMS,S01,task_1.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.2656106043359371,0.2722738630755901,0.2656106043359371,23.976630963980835,25.520728956446348,214,37.5542350700421
G-AI-HMS,S01,task_1.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.36813065586663596,0.3852949350893896,0.36813065586663596,35.96494644597663,33.98726954640617,231,53.303342123091426
G-AI-HMS,S01,task_1.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.48047405454494363,0.4507449704777635,0.48047405454494363,29.970788704946234,28.740977974262957,227,45.44634653098507
G-AI-HMS,S01,task_1.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.2199888689232177,1.4680293478762858,1.2199888689232177,98.90341461109438,71.667565602201,193,138.3026352998268
G-AI-HMS,S01,task_1.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.261302080184432,0.3266766927877505,0.261302080184432,23.976585365850223,22.81235623045978,187,37.556523598677295
G-AI-HMS,S01,task_1.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.36416578940772365,0.4671731477731293,0.36416578940772365,35.96487804875755,29.799702559569333,201,53.308033309116794
G-AI-HMS,S01,task_1.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.5117390130758982,0.5404897154249414,0.5117390130758982,29.970731707272726,23.986487512172523,190,45.44973021062696
