dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
Assembly,S02,SUP_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.20585941218516668,0.16503511893009717,0.20585941218516668,35.94842406876759,49.7255789930172,142,54.459889643606516
Assembly,S02,SUP_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.03319583187854033,0.036514773184619646,0.03319583187854033,29.957020057296667,36.96032234093887,129,46.27785111397898
Assembly,S02,SUP_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.5489617160025096,0.5046584247929498,0.5489617160025096,98.85796248440582,80.33560107801033,152,146.70549078790646
Assembly,S02,SUP_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.23598022374253275,0.19881918731427808,0.23598022374253275,23.96556671450649,31.79263515632271,135,38.1173612222595
Assembly,S02,SUP_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.3058730131188506,0.25912870244280495,0.3058730131188506,35.948350071733515,43.9882345357325,147,54.465176821968946
Assembly,S02,SUP_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.04508356209788155,0.058137503416082155,0.04508356209788155,29.95695839310206,31.530755422831906,135,46.28163997398517
Assembly,S02,SUP_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.7641840667560479,0.7602240913787334,0.7641840667560479,98.85755354714529,65.9712838696781,144,146.78554291324892
Assembly,S02,SUP_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.315377944676237,0.29559004464320376,0.315377944676237,23.96546762595471,27.73779036947356,141,38.12247638212474
Assembly,S02,SUP_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.41368755598204293,0.38747126358307665,0.41368755598204293,35.948201438913905,38.00637425925794,166,54.47579977831363
Assembly,S02,SUP_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.05881556374208247,0.08664090840834696,0.05881556374208247,29.956834532361228,26.38762088034333,133,46.289252181884756
